,algorithm,latent_info,initial_S_key,n_samples,kl_divergence,num_edges,num_nodes,edges
200,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,200,0.11130289107897065,10,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein')]"
201,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,400,7.506917596346971,10,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
202,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,600,0.48780993476334056,10,5,"[('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
203,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,800,0.5193165609100141,10,5,"[('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
204,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,1000,0.5069599142169137,9,5,"[('CognitiveImpair', 'AD'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair')]"
205,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,1200,0.5027582948706047,10,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
206,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,1400,0.4846326556599356,10,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism')]"
207,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,1600,0.4389991013366156,10,5,"[('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein')]"
208,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,1800,0.4450285306556155,10,5,"[('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'APOEAllele'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism')]"
209,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,2000,0.4410757397878057,9,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
210,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,2200,0.5048725368471039,9,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair')]"
211,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,2400,0.434668092298091,10,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele')]"
212,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,2600,0.5139700758321624,9,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism')]"
213,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,2800,0.4740361953552703,8,5,"[('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
214,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,3000,0.46133437879670947,10,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD')]"
215,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,3200,0.4746041187269839,7,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('AD', 'CognitiveImpair')]"
216,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,3400,0.4872713024450156,8,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein')]"
217,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,3600,0.4959508808245623,10,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('AD', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD')]"
218,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,3800,0.5133647156327255,9,5,"[('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
219,Ensemble II (+ Random Restarts + BIC Ranking),informed,none,4000,0.4662528313937748,7,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('AD', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'AD')]"
220,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,200,1.0049334521277293,9,5,"[('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'ABProtein')]"
221,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,400,0.1634021048595655,9,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('AD', 'CognitiveImpair')]"
222,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,600,0.4375388151848863,9,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('APOEAllele', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele')]"
223,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,800,0.44112097648693127,8,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
224,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,1000,0.5173597418633407,10,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('Hypometabilism', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD')]"
225,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,1200,0.496564845204164,9,5,"[('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD')]"
226,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,1400,0.4913778639943887,8,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('Hypometabilism', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
227,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,1600,0.4683532345708293,8,5,"[('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
228,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,1800,0.498128640208935,8,5,"[('Hypometabilism', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism')]"
229,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,2000,0.49363195215168787,9,5,"[('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair')]"
230,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,2200,0.5210473739044369,10,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('AD', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele')]"
231,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,2400,0.49650165189513434,10,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
232,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,2600,0.4763830114126453,9,5,"[('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('APOEAllele', 'Hypometabilism')]"
233,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,2800,0.48458811782699485,8,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD')]"
234,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,3000,0.48690562327862275,10,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('AD', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD')]"
235,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,3200,0.4718280497598901,9,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'AD')]"
236,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,3400,0.5300743757150378,10,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('AD', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein')]"
237,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,3600,0.4725998779965842,9,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'AD'), ('AD', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele')]"
238,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,3800,0.49610352652198253,7,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein')]"
239,Ensemble II (+ Random Restarts + BIC Ranking),informed,informed,4000,0.4782295031532167,10,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'APOEAllele')]"
240,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,200,0.11822514428981666,10,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('AD', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
241,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,400,0.12337727907332703,9,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'Hypometabilism')]"
242,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,600,0.4731190828478658,9,5,"[('Hypometabilism', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('AD', 'ABProtein')]"
243,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,800,0.40525761859881465,9,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'AD'), ('APOEAllele', 'ABProtein')]"
244,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,1000,0.4383612813843276,10,5,"[('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
245,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,1200,0.5578990144361564,8,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
246,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,1400,0.48845317757285006,7,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism')]"
247,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,1600,0.4246146333179442,9,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
248,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,1800,0.47622377135509336,9,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
249,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,2000,0.520592319775466,10,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
250,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,2200,0.48011828750733576,9,5,"[('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('AD', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele')]"
251,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,2400,0.43851785441566077,9,5,"[('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('Hypometabilism', 'ABProtein')]"
252,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,2600,0.4705797764957019,7,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein')]"
253,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,2800,0.5588328650140689,9,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism')]"
254,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,3000,0.4745565903155326,9,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele')]"
255,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,3200,0.5103933834867704,9,5,"[('Hypometabilism', 'AD'), ('AD', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
256,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,3400,0.46371813943914053,10,5,"[('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein')]"
257,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,3600,0.428440224705517,10,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'APOEAllele')]"
258,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,3800,0.480877881015068,9,5,"[('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair')]"
259,Ensemble II (+ Random Restarts + BIC Ranking),informed,tree,4000,0.4775500809688999,9,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele')]"
260,Ensemble II (+ Random Restarts + BIC Ranking),informed,tan,200,0.13499347716529322,8,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair')]"
261,Ensemble II (+ Random Restarts + BIC Ranking),informed,tan,400,7.736592429960815,8,5,"[('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD')]"
262,Ensemble II (+ Random Restarts + BIC Ranking),informed,tan,600,0.545822932334612,10,5,"[('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism')]"
263,Ensemble II (+ Random Restarts + BIC Ranking),informed,tan,800,0.5150278765017051,8,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele')]"
264,Ensemble II (+ Random Restarts + BIC Ranking),informed,tan,1000,0.4800004517746299,9,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele')]"
